Constituent ID,History Total Years As Member,History Total Active Memberships
"20123214","1","0"
"20123216","8","1"
"20123217","1","0"
"20123218","1","0"
"20123219","1","0"
"20123220","8","1"
"20123221","1","0"
"20123222","8","1"
"20123223","1","0"
"20123224","1","0"
"20123225","1","0"
"20123226","2","0"
"20123227","1","0"
"20123228","1","0"
"20123229","1","0"
"20123230","1","0"
"20123231","5","0"
"20123232","1","0"
"20123233","1","0"
"20123234","1","0"
"20123235","5","0"
"20123236","1","0"
"20123237","1","0"
"20123238","2","0"
"20123239","1","0"
"20123240","1","0"
"20123241","1","0"
"20123242","1","0"
"20123243","1","0"
"20123244","1","0"
"20123245","1","0"
"20123246","1","0"
"20123247","1","0"
"20123248","3","0"
"20123249","1","0"
"20123253","2","0"
"20123254","2","0"
"20123257","1","0"
"20123258","4","0"
"20123259","1","0"
"20123266","1","0"
"20123267","1","0"
"20123268","1","0"
"20123269","1","0"
"20123270","1","0"
"20123271","2","0"
"20123272","1","0"
"20123273","4","0"
"20123274","1","0"
"20123275","1","0"
"20123276","1","0"
"20123277","8","1"
"20123278","8","1"
"20123279","1","0"
"20123280","1","0"
"20123281","1","0"
"20123282","6","0"
"20123283","1","0"
"20123284","1","0"
"20123285","1","0"
"20123288","2","0"
"20123289","1","0"
"20123290","1","0"
"20123293","1","0"
"20123294","1","0"
"20123295","1","0"
"20123296","1","0"
"20123297","1","0"
"20123298","1","0"
"20123299","5","0"
"20123300","1","0"
"20123301","4","0"
"20123302","1","0"
"20123303","8","1"
"20123304","2","0"
"20123305","1","0"
"20123306","1","0"
"20123307","1","0"
"20123308","1","0"
"20123309","7","0"
"20123310","3","0"
"20123311","1","0"
"20123312","1","0"
"20123319","1","0"
"20123324","8","1"
"20123325","1","0"
"20123327","2","0"
"20123328","1","0"
"20123329","1","0"
"20123330","3","0"
"20177498","8","0"
"20123338","1","0"
"20123340","1","0"
"20123342","1","0"
"20123343","4","0"
"20123344","1","0"
"20123346","1","0"
"20123347","1","0"
"20123348","1","0"
"20123351","1","0"
"20123352","1","0"
"20123353","2","0"
"20123355","1","0"
"20123357","3","0"
"20123358","1","0"
"20123359","1","0"
"20123361","3","0"
"20123362","1","0"
"20123363","1","0"
"20123364","1","0"
"20123365","1","0"
"20123366","1","0"
"20123367","1","0"
"20123368","4","0"
"20123369","1","0"
"20123373","1","0"
"20123374","2","0"
"20123375","5","0"
"20123376","1","0"
"20123377","2","0"
"20123378","1","0"
"20123379","1","0"
"20123380","6","0"
"20123381","1","0"
"20123382","1","0"
"20123383","1","0"
"20123384","1","0"
"20123385","1","0"
"20123386","2","0"
"20123387","1","0"
"20123388","1","0"
"20123389","1","0"
"20123390","1","0"
"20123391","1","0"
"20123392","1","0"
"20123393","1","0"
"20123394","1","0"
"20123395","1","0"
"20123396","1","0"
"20123397","1","0"
"20123399","1","0"
"20123400","4","0"
"20123401","1","0"
"20123402","1","0"
"20123403","1","0"
"20123404","1","0"
"20123405","7","0"
"20123406","1","0"
"20123407","1","0"
"20123408","1","0"
"20123410","8","1"
"20123411","1","0"
"20123412","1","0"
"20123413","1","0"
"20123414","1","0"
"20123415","2","0"
"20123416","1","0"
"20123417","1","0"
"20123418","1","0"
"20144224","11","1"
"20123420","1","0"
"20123423","1","0"
"20123424","1","0"
"20123425","1","0"
"20123426","2","0"
"20123427","1","0"
"20123429","1","0"
"20123430","8","1"
"20123431","1","0"
"20123432","1","0"
"20123433","1","0"
"20123434","2","0"
"20123436","4","0"
"20123437","1","0"
"20123438","1","0"
"20123439","2","0"
"20123440","7","0"
"20123441","1","0"
"20123447","1","0"
"20123448","2","0"
"20123449","3","0"
"20123453","8","1"
"20123460","1","0"
"20123462","1","0"
"20123463","1","0"
"20123464","1","0"
"20123466","1","0"
"20123467","1","0"
"20123468","2","0"
"20123471","1","0"
"20123472","1","0"
"20123473","8","1"
"20123474","1","0"
"20123475","1","0"
"20123476","1","0"
"20123477","1","0"
"20123478","1","0"
"20123479","7","0"
"20123481","8","1"
"20123482","3","0"
"20123483","1","0"
"20123484","8","1"
"20123485","6","0"
"20123486","1","0"
"20123487","1","0"
"20123488","1","0"
"20123489","1","0"
"20123490","1","0"
"20123491","1","0"
"20123492","5","0"
"20123493","1","0"
"20123494","1","0"
"20123495","1","0"
"20123496","1","0"
"20123497","1","0"
"20123498","1","0"
"20123499","1","0"
"20123501","2","0"
"20123502","8","1"
"20123503","1","0"
"20123504","5","0"
"20123505","1","0"
"20123506","1","0"
"20123507","1","0"
"20123508","1","0"
"20123509","1","0"
"20123512","1","0"
"20123513","1","0"
"20123514","1","0"
"20123516","3","0"
"20123521","8","1"
"20123525","1","0"
"20123530","8","1"
"20123531","1","0"
"20123532","2","0"
"20123533","1","0"
"20123534","8","0"
"20123535","1","0"
"20123536","1","0"
"20123537","5","0"
"20123538","3","0"
"20123539","1","0"
"20123540","1","0"
"20123541","8","1"
"20123542","1","0"
"20123543","1","0"
"20123547","1","0"
"20123548","1","0"
"20123549","4","0"
"20123550","1","0"
"20123551","1","0"
"20123552","1","0"
"20123553","1","0"
"20123556","1","0"
"20123557","1","0"
"20123558","1","0"
"20123559","1","0"
"20123560","5","0"
"20123561","1","0"
"20123562","1","0"
"20123563","2","0"
"20123564","1","0"
"20123565","1","0"
"20123566","1","0"
"20123567","1","0"
"20123568","1","0"
"20123569","1","0"
"20123570","1","0"
"20123571","1","0"
"20123572","1","0"
"20123573","1","0"
"20123574","1","0"
"20123575","1","0"
"20123576","1","0"
"20123577","1","0"
"20123578","5","0"
"20123581","2","0"
"20123587","3","1"
"20123591","1","0"
"20123594","1","0"
"20123595","2","0"
"20123596","6","0"
"20123598","1","0"
"20123599","2","0"
"20123600","1","0"
"20123601","3","0"
"20123602","1","0"
"20123603","1","0"
"20123604","1","0"
"20123605","2","0"
"20123611","1","0"
"20123622","1","0"
"20123623","2","0"
"20123624","1","0"
"20123625","1","0"
"20123626","4","0"
"20123627","7","0"
"20123628","1","0"
"20123630","1","0"
"20123631","1","0"
"20123632","1","0"
"20123639","1","0"
"20123640","6","0"
"20123641","1","0"
"20123642","1","0"
"20123643","1","0"
"20123644","1","0"
"20123647","1","0"
"20123649","2","0"
"20123650","2","0"
"20123658","3","0"
"20123659","1","0"
"20123660","1","0"
"20123661","1","0"
"20123662","1","0"
"20123663","1","0"
"20123664","1","0"
"20123665","1","0"
"20123666","1","0"
"20123667","1","0"
"20123668","1","0"
"20123669","1","0"
"20123670","6","0"
"20123671","1","0"
"20123672","1","0"
"20123673","1","0"
"20123674","1","0"
"20123675","3","0"
"20123676","8","1"
"20123677","1","0"
"20123678","1","0"
"20123679","1","0"
"20123680","1","0"
"20123681","1","0"
"20123682","1","0"
"20123683","2","0"
"20123684","1","0"
"20123685","1","0"
"20123686","1","0"
"20123687","1","0"
"20123688","1","0"
"20123689","1","0"
"20123690","1","0"
"20123691","1","0"
"20123692","1","0"
"20123693","1","0"
"20123694","1","0"
"20123695","1","0"
"20123696","2","0"
"20123697","1","0"
"20123698","4","0"
"20123700","8","2"
"202020348","11","1"
"20123704","2","0"
"20123705","1","0"
"20123706","1","0"
"20123707","6","0"
"20175249","1","0"
"20123708","1","0"
"20123709","3","0"
"20123710","1","0"
"20123712","1","0"
"20123713","8","1"
"20123715","1","0"
"20123716","8","1"
"20123717","1","0"
"20123719","1","0"
"20123720","1","0"
"20123721","1","0"
"20123722","2","0"
"20123723","1","0"
"20123724","1","0"
"20123725","2","0"
"20123727","1","0"
"20123733","2","0"
"20123736","5","0"
"20123737","1","0"
"20123738","6","0"
"20123739","8","1"
"20123740","1","0"
"20123741","4","0"
"20123742","1","0"
"20123743","1","0"
"20123744","5","0"
"20123745","1","0"
"20123746","1","0"
"20123747","1","0"
"20123748","2","0"
"20123749","1","0"
"20123750","1","0"
"20123751","1","0"
"20123752","1","0"
"20123753","1","0"
"20123754","1","0"
"20123755","4","0"
"20123756","1","0"
"20123757","1","0"
"20123758","1","0"
"20123759","1","0"
"20123760","1","0"
"20123761","1","0"
"20123762","1","0"
"20123763","1","0"
"20123764","1","0"
"20123765","1","0"
"20123766","1","0"
"20123767","5","0"
"20123768","1","0"
"20123769","1","0"
"20123770","1","0"
"20123771","1","0"
"20123772","1","0"
"20123773","1","0"
"20123774","5","0"
"20123775","1","0"
"20123777","3","0"
"20123778","1","0"
"20123779","1","0"
"20123780","1","0"
"20123782","1","0"
"20123783","3","0"
"20123784","1","0"
"20123785","8","1"
"20123786","1","0"
"20123787","1","0"
"20123788","1","0"
"20123789","1","0"
"20123790","1","0"
"20123791","1","0"
"20123794","1","0"
"20123796","2","0"
"20123800","1","0"
"20123801","1","0"
"20123802","7","0"
"20123803","1","0"
"20123804","3","0"
"20123805","1","0"
"20123806","6","0"
"20123807","1","0"
"20123808","1","0"
"20123812","6","0"
"20123813","1","0"
"20123816","1","0"
"20123817","1","0"
"20123818","8","1"
"20123819","1","0"
"20123820","2","0"
"20123821","1","0"
"20123822","1","0"
"20123823","1","0"
"20123824","1","0"
"20123825","1","0"
"20123829","1","0"
"20123830","1","0"
"20123831","8","1"
"20123932","2","0"
"20123937","1","0"
"20123948","1","0"
"20123951","3","0"
"20123954","2","0"
"20123955","1","0"
"20123957","1","0"
"20123959","1","0"
"20123967","1","0"
"20123969","1","0"
"20123979","1","0"
"20123980","2","2"
"20123983","1","0"
"20123988","3","0"
"20124000","1","0"
"20124002","3","0"
"20124025","3","0"
"20124033","1","0"
"20124038","1","0"
"20124040","1","0"
"20124056","1","0"
"20124057","1","0"
"20124058","2","0"
"20124059","1","0"
"20124060","1","0"
"20124061","1","0"
"20124062","1","0"
"20124063","1","0"
"20124064","1","0"
"20124065","1","0"
"20124066","1","0"
"20124067","1","0"
"20124068","1","0"
"20124069","1","0"
"20124070","1","0"
"20124071","2","0"
"20124072","1","0"
"20124073","1","0"
"20124074","8","1"
"20124082","1","0"
"20124083","1","0"
"20124084","1","0"
"20124086","1","0"
"20124087","2","0"
"20124088","8","1"
"20124096","1","0"
"20124104","1","0"
"20124107","2","0"
"20124110","1","0"
"20124111","1","0"
"20124123","1","0"
"20124135","1","0"
"20124136","1","0"
"20124137","1","0"
"20124139","1","0"
"20124141","3","0"
"20124144","1","0"
"2017385","1","0"
"20124145","1","0"
"20124146","1","0"
"20124147","1","0"
"20124150","1","0"
"20124151","1","0"
"20124152","2","0"
"20124153","8","1"
"20124154","1","0"
"20124155","1","0"
"20124156","1","0"
"20124157","1","0"
"20141933","3","0"
"20141933","1","0"
"20141933","6","0"
"20141933","4","0"
"20124158","1","0"
"20124159","6","0"
"20124160","3","0"
"20124161","1","0"
"20124162","1","0"
"20124163","4","0"
"20124164","1","0"
"20124165","1","0"
"20124166","1","0"
"20124167","2","0"
"20124168","1","0"
"20124169","1","0"
"20124170","8","1"
"20124171","1","0"
"20124172","2","0"
"20124173","1","0"
"20124176","1","0"
"20124190","1","0"
"20124197","1","0"
"20124199","3","0"
"20124208","1","0"
"20124209","1","0"
"20124211","1","0"
"20124217","3","0"
"20124223","1","0"
"20124245","1","0"
"20124246","1","0"
"20124247","1","0"
"20124248","1","0"
"20124249","1","0"
"20124250","1","0"
"20124251","3","0"
"20124252","1","0"
"20124253","1","0"
"20124254","1","0"
"20124255","6","0"
"20124256","1","0"
"20124257","1","0"
"20124258","1","0"
"20124259","1","0"
"20124260","1","0"
"20124261","1","0"
"20124262","1","0"
"20124263","1","0"
"20124264","1","0"
"20124265","1","0"
"20124266","1","0"
"20124267","1","0"
"20124268","1","0"
"20124269","1","0"
"20124270","1","0"
"20124271","3","0"
"20124272","8","1"
"20124273","3","0"
"20124274","1","0"
"20124275","1","0"
"20124276","1","0"
"20124277","1","0"
"20124278","1","0"
"20124279","1","0"
"20124280","2","0"
"20124281","1","0"
"20124282","1","0"
"20124283","1","0"
"20124284","1","0"
"20124285","1","0"
"20124286","1","0"
"20124287","1","0"
"20124288","1","0"
"20124289","1","0"
"20124290","1","0"
"20124291","1","0"
"20124292","1","0"
"20124293","1","0"
"20124294","1","0"
"20124295","1","0"
"20124296","1","0"
"20124297","1","0"
"20124298","1","0"
"20124299","1","0"
"20124300","1","0"
"20124301","1","0"
"20124302","1","0"
"20124303","1","0"
"20124304","1","0"
"20124305","1","0"
"20124319","2","0"
"20124321","1","0"
"20124322","1","0"
"20124327","1","0"
"20124330","1","0"
"20124331","1","0"
"20124332","1","0"
"20124334","1","0"
"20124339","1","0"
"20124340","1","0"
"20124344","2","0"
"20124346","1","0"
"20124350","3","0"
"20124351","1","0"
"20124359","1","0"
"20124366","1","0"
"20124382","1","0"
"20124384","1","0"
"20124388","1","0"
"20124389","4","0"
"20124390","1","0"
"20124391","1","0"
"20124392","1","0"
"20124393","8","1"
"20124394","1","0"
"20124395","1","0"
"20124401","1","0"
"20124402","5","0"
"20124409","1","0"
"20124410","1","0"
"20124411","3","0"
"20124412","2","0"
"20124413","1","0"
"20124414","1","0"
"20124415","1","0"
"20124416","8","1"
"20124417","1","0"
"20124418","2","0"
"20124419","1","0"
"20124420","1","0"
"20124421","1","0"
"20124422","1","0"
"20124423","1","0"
"20124424","1","0"
"20144575","12","1"
"20124425","1","0"
"20124426","6","0"
"20124429","1","0"
"20124430","1","0"
"20124431","1","0"
"20124434","2","0"
"20124437","1","0"
"20124439","1","0"
"20124441","1","0"
"20124442","2","0"
"20124443","1","0"
"20124444","1","0"
"20124445","1","0"
"20124446","1","0"
"20124447","2","0"
"20124448","1","0"
"20124449","1","0"
"20124450","1","0"
"20124453","2","0"
"20124454","1","0"
"20124455","1","0"
"20124456","1","0"
"20124457","1","0"
"20124459","1","0"
"20124464","6","0"
"20124465","1","0"
"20124466","4","0"
"20124467","1","0"
"20124468","8","1"
"20124469","1","0"
"20124470","2","0"
"20124471","1","0"
"20124472","1","0"
"20124473","6","0"
"20124474","1","0"
"20124475","3","0"
"20124476","1","0"
"20124477","1","0"
"20124478","7","0"
"20124479","4","0"
"20124480","1","0"
"20124481","1","0"
"20124482","1","0"
"20124483","4","0"
"20124484","1","0"
"20124485","1","0"
"20124531","5","0"
"20124553","8","1"
"20124554","1","0"
"20124608","3","0"
"20124667","1","0"
"20124702","1","0"
"20124730","2","0"
"20124758","8","1"
"20124761","1","0"
"20124765","1","0"
"20124766","1","0"
"20124767","1","0"
"20124772","1","0"
"20124773","2","0"
"20124774","1","0"
"20124775","1","0"
"20124776","8","1"
"20124785","1","0"
"20124787","1","0"
"20124788","3","0"
"20124789","1","0"
"20124790","1","0"
"20124791","1","0"
"20124792","1","0"
"20124793","1","0"
"20124794","1","0"
"20124795","1","0"
"20124796","2","0"
"20124797","2","0"
"20124798","2","0"
"20124799","1","0"
"20124800","1","0"
"20124801","1","0"
"20124802","1","0"
"20124803","1","0"
"20124804","1","0"
"20124805","1","0"
"20124806","1","0"
"20124807","1","0"
"20124808","1","0"
"20124809","1","0"
"20124810","1","0"
"20124811","2","0"
"20124812","1","0"
"20124813","1","0"
"20124814","1","0"
"20124815","1","0"
"20124816","1","0"
"20124817","1","0"
"20124867","1","0"
"20124868","1","0"
"20124869","11","1"
"20124870","1","0"
"20124871","6","0"
"20124872","3","0"
"20124873","1","0"
"20124874","8","1"
"20124875","1","0"
"20124876","8","1"
"20124877","1","0"
"20124878","6","0"
"20124879","4","0"
"20124880","1","0"
"20124882","8","1"
"20124883","1","0"
"20124891","1","0"
"20124892","1","0"
"20124893","2","0"
"20124894","2","0"
"20124895","1","0"
"20124896","7","1"
"20124897","1","0"
"20124898","3","0"
"20124899","1","0"
"20124900","1","0"
"20124901","1","0"
"20124902","1","0"
"20124903","1","0"
"20124905","0","1"
"20124905","7","1"
"20124907","1","0"
"20124908","1","0"
"20124909","1","0"
"20124910","1","0"
"20124911","1","0"
"20124912","1","0"
"20124913","1","0"
"20124914","1","0"
"20124915","1","0"
"20124916","1","0"
"20124917","5","0"
"20124918","1","0"
"20124919","1","0"
"20124920","1","0"
"20124921","2","0"
"20124922","1","0"
"20124923","6","0"
"20124924","1","0"
"20124925","2","0"
"20124926","2","0"
"20124928","1","0"
"20124929","1","0"
"20124930","1","0"
"20124931","1","0"
"20124932","1","0"
"20124934","1","0"
"20124936","2","0"
"20124938","1","0"
"20124939","1","0"
"20124940","5","0"
"20124941","1","0"
"20124943","1","0"
"20124944","6","0"
"20124945","2","0"
"20124946","1","0"
"20124950","1","0"
"20124951","1","0"
"20124952","1","0"
"20124957","1","0"
"20124958","1","0"
"20124959","3","0"
"20124960","1","0"
"20124961","1","0"
"20124962","1","0"
"20124963","1","0"
"20124964","2","0"
"20124965","1","0"
"20124966","1","0"
"20124967","1","0"
"20124968","1","0"
"20124969","3","0"
"20124970","1","0"
"20124971","5","0"
"20124972","1","0"
"20124973","1","0"
"20124974","1","0"
"20124975","1","0"
"20124976","1","0"
"20124977","1","0"
"20124978","1","0"
"20124979","2","0"
"20124981","1","0"
"20124982","1","0"
"20124983","1","0"
"20124984","1","0"
"20124985","2","0"
"20124986","1","0"
"20124987","1","0"
"20124988","1","0"
"20124989","1","0"
"20124990","1","0"
"20124991","2","0"
"20124992","1","0"
"20124994","8","1"
"20124995","1","0"
"20125000","1","0"
"20125001","1","0"
"20125002","1","0"
"20125004","1","0"
"20125005","1","0"
"20125006","1","0"
"20125008","4","0"
"20125009","1","0"
"20125010","4","0"
"20125012","1","0"
"20125014","7","1"
"20125015","1","0"
"20125016","4","0"
"20125017","1","0"
"20125018","1","0"
"20125019","1","0"
"20125020","1","0"
"20125021","4","0"
"20125022","7","1"
"20125023","2","0"
"20125024","1","0"
"20125025","1","0"
"20125026","1","0"
"20125027","1","0"
"20125028","1","0"
"20125029","2","0"
"20125030","1","0"
"20125031","1","0"
"20125032","1","0"
"20125033","1","0"
"20125034","1","0"
"20125036","1","0"
"20125037","7","0"
"20125038","1","0"
"20125039","1","0"
"20125046","1","0"
"20125047","3","0"
"20125048","2","0"
"20125049","1","0"
"20125051","1","0"
"20125052","2","0"
"20125053","5","0"
"20125054","1","0"
"20125055","1","0"
"20125056","7","1"
"20125057","7","0"
"20125058","1","0"
"20125059","1","0"
"20125060","1","0"
"20125061","1","0"
"20125062","3","0"
"20125063","1","0"
"20125065","2","0"
"20125066","1","0"
"20125067","1","0"
"20125068","1","0"
"20125069","2","0"
"20125069","4","0"
"20125070","1","0"
"20125074","1","0"
"20125075","3","0"
"20125076","2","0"
"20125078","7","1"
"20125079","1","0"
"20125080","1","0"
"20125081","1","0"
"20125082","1","0"
"20125083","7","1"
"20125084","1","0"
"20125085","1","0"
"20125086","1","0"
"20125087","6","0"
"20125088","1","0"
"20125089","1","0"
"20125090","1","0"
"20125091","1","0"
"20125092","1","0"
"20125093","1","0"
"20125094","1","0"
"20125095","1","0"
"20125096","1","0"
"20125097","1","0"
"20125100","3","0"
"20125101","1","0"
"20125103","1","0"
"20125104","1","0"
"20125109","1","0"
"20125110","1","0"
"20125111","1","0"
"20125113","1","0"
"20125116","1","0"
"20125117","1","0"
"20125118","1","0"
"20125119","1","0"
"20125120","1","0"
"20125121","1","0"
"20125122","1","0"
"20125123","1","0"
"20125124","1","0"
"20125125","1","0"
"20125126","1","0"
"20125127","1","0"
"20125128","3","0"
"20125129","1","0"
"20125130","1","0"
"20125131","1","0"
"20125132","1","0"
