Constituent ID,History Total Years As Member,History Consecutive Years Without A Drop,Current Standing
"204593146","1","0","Dropped"
"204601214","1","1","Active"
"204601645","1","0","Dropped"
"204611742","10","10","Active"
"204674663","1","0","Dropped"
"204674663","2","0","Dropped"
"204760107","1","0","Dropped"
"204761064","1","0","Dropped"
"204848211","12","1","Active"
"204848211","2","0","Dropped"
"204849008","11","11","Active"
"204878489","1","0","Dropped"
"204879986","5","5","Active"
"204879986","4","4","Active"
"204897653","1","0","Dropped"
"204900526","1","0","Dropped"
"204900526","11","3","Active"
"204900606","1","0","Dropped"
"204900606","2","0","Dropped"
"204904032","1","0","Dropped"
"204904032","12","3","Active"
"205000960","3","3","Active"
"205006512","1","0","Dropped"
"205170761","4","0","Dropped"
"205173419","0","0","Active"
"205175781","7","7","Active"
"205175781","4","0","Dropped"
"205230183","1","0","Dropped"
"205230412","5","0","Dropped"
"205230475","11","2","Active"
"205230767","7","0","Dropped"
"205231523","12","4","Active"
"205231523","1","0","Dropped"
"205231617","5","0","Dropped"
"205231714","1","0","Dropped"
"205231714","4","0","Dropped"
"205232661","1","0","Dropped"
"205232865","1","0","Dropped"
"205232964","5","0","Dropped"
"205233054","11","3","Active"
"205241204","7","0","Dropped"
"205241306","4","0","Dropped"
"205241427","1","0","Dropped"
"205241427","3","0","Dropped"
"205245940","1","0","Dropped"
"205265237","1","0","Dropped"
"205265473","2","0","Dropped"
"205265473","2","0","Dropped"
"205265473","4","0","Dropped"
"205265473","3","0","Dropped"
"205267908","1","0","Dropped"
"205267908","1","0","Dropped"
"205273372","4","0","Dropped"
"205273372","12","4","Active"
"205323905","1","0","Dropped"
"205324027","5","0","Dropped"
"205324386","1","0","Dropped"
"205324477","1","0","Dropped"
"205327019","11","11","Lapsed"
"205332616","6","0","Dropped"
"205332616","1","0","Dropped"
"205333425","11","11","Active"
"205334084","3","0","Dropped"
"205334084","2","0","Dropped"
"205334084","1","0","Dropped"
"205334084","3","0","Dropped"
"205340566","5","0","Dropped"
"205351295","3","0","Dropped"
"205351295","12","1","Active"
"205351637","1","0","Dropped"
"205352577","11","11","Active"
"205362077","11","11","Active"
"205364881","1","0","Dropped"
"205364881","1","0","Dropped"
"205372174","1","0","Dropped"
"205372998","4","0","Dropped"
"205372998","3","0","Dropped"
"205372998","2","0","Dropped"
"205372998","1","0","Dropped"
"205372998","3","0","Dropped"
"205373279","10","10","Lapsed"
"205391517","4","0","Dropped"
"205391517","3","0","Dropped"
"205391517","2","0","Dropped"
"205391517","1","0","Dropped"
"205391517","3","0","Dropped"
"205415529","11","5","Lapsed"
"205415718","3","0","Dropped"
"205416072","10","0","Dropped"
"205418463","3","3","Active"
"205420140","1","0","Dropped"
"205420140","11","4","Active"
"205431925","11","11","Active"
"205432651","1","0","Dropped"
"205438870","1","0","Dropped"
"205439349","10","1","Lapsed"
"205439545","1","0","Dropped"
"205439636","1","0","Dropped"
"205439750","1","0","Dropped"
"205439842","8","0","Dropped"
"205439908","1","0","Dropped"
"205439908","9","2","Lapsed"
"205442451","3","0","Dropped"
"205442559","1","0","Dropped"
"205442559","2","0","Dropped"
"205442795","1","0","Dropped"
"205442880","1","0","Dropped"
"205444433","1","0","Dropped"
"205444733","12","5","Active"
"205444833","1","0","Dropped"
"205444890","1","0","Dropped"
"205444973","1","0","Dropped"
"205445023","1","0","Dropped"
"205445078","1","0","Dropped"
"205445223","1","0","Dropped"
"205445508","5","0","Dropped"
"205445710","1","0","Dropped"
"205445752","1","0","Dropped"
"205446013","1","0","Dropped"
"205446138","1","0","Dropped"
"205446262","1","0","Dropped"
"205447065","1","0","Dropped"
"205447119","1","0","Dropped"
"205447172","1","0","Dropped"
"205447221","4","0","Dropped"
"205447255","1","0","Dropped"
"205447255","11","1","Active"
"205487088","12","2","Active"
"205496047","1","0","Dropped"
"205496047","4","0","Dropped"
"205501342","11","5","Active"
"205506390","1","0","Dropped"
"205506390","6","0","Dropped"
"205574492","1","0","Dropped"
"205577402","1","0","Dropped"
"205577434","1","0","Dropped"
"205577456","1","0","Dropped"
"205577488","1","0","Dropped"
"205577511","1","0","Dropped"
"205577596","1","0","Dropped"
"205577617","1","0","Dropped"
"205577634","1","0","Dropped"
"205577665","1","0","Dropped"
"205577689","1","0","Dropped"
"205577705","1","0","Dropped"
"205577740","4","0","Dropped"
"205588316","1","0","Dropped"
"205635733","11","1","Lapsed"
"205649106","1","0","Dropped"
"205686024","1","0","Dropped"
"205686045","1","0","Dropped"
"205686077","1","0","Dropped"
"205686124","1","0","Dropped"
"205686208","1","0","Dropped"
"205686355","4","4","Active"
"205689427","4","0","Dropped"
"205689427","3","0","Dropped"
"205689427","12","2","Active"
"205691282","2","0","Dropped"
"205691282","1","0","Dropped"
"205729605","1","0","Dropped"
"205741310","1","0","Dropped"
"205741310","1","0","Dropped"
"205741310","1","0","Dropped"
"205798908","2","0","Dropped"
"205798908","6","0","Dropped"
"205843690","2","0","Dropped"
"205974643","5","0","Dropped"
"205980204","12","4","Active"
"206129118","12","4","Active"
"206155202","2","0","Dropped"
"206155202","1","0","Dropped"
"206167557","1","0","Dropped"
"206169639","4","0","Dropped"
"206203550","3","3","Active"
"206348362","1","1","Active"
"206537387","1","0","Dropped"
"206537387","3","0","Dropped"
"206538699","1","0","Dropped"
"206543389","1","0","Dropped"
"206543389","7","0","Dropped"
"206543419","1","0","Dropped"
"206544034","4","0","Dropped"
"206544637","11","11","Active"
"206544680","1","0","Dropped"
"206544680","5","0","Dropped"
"206545440","2","0","Dropped"
"206545440","1","0","Dropped"
"206545493","1","0","Dropped"
"206546188","1","0","Dropped"
"206546188","2","0","Dropped"
"206546821","7","0","Dropped"
"206546870","1","0","Dropped"
"206546870","2","0","Dropped"
"206553100","11","11","Active"
"206553858","1","0","Dropped"
"206553858","3","0","Dropped"
"206555208","11","11","Lapsed"
"206556922","8","0","Dropped"
"206557623","8","0","Dropped"
"206557666","1","0","Dropped"
"206557666","6","0","Dropped"
"206557766","1","0","Dropped"
"206558358","1","0","Dropped"
"206558358","2","0","Dropped"
"206558841","1","0","Dropped"
"206559537","1","0","Dropped"
"206559537","1","0","Dropped"
"206559642","4","0","Dropped"
"206559642","1","0","Dropped"
"206559690","11","11","Active"
"206559811","11","5","Active"
"206559862","11","11","Active"
"206559902","1","0","Dropped"
"206559902","2","0","Dropped"
"206559953","1","0","Dropped"
"206559953","4","0","Dropped"
"206560008","1","0","Dropped"
"206560008","1","0","Dropped"
"206560049","1","0","Dropped"
"206560110","9","0","Dropped"
"206560170","11","11","Active"
"206560208","1","0","Dropped"
"206560256","1","0","Dropped"
"206560256","1","0","Dropped"
"206560301","1","0","Dropped"
"206560374","10","4","Lapsed"
"206560480","1","0","Dropped"
"206560480","4","0","Dropped"
"206560518","1","0","Dropped"
"206560518","3","0","Dropped"
"206560551","10","5","Lapsed"
"206560589","11","11","Active"
"206561762","1","0","Dropped"
"206561762","1","0","Dropped"
"206562987","11","11","Active"
"206572190","7","0","Dropped"
"206572337","1","0","Dropped"
"206572398","1","0","Dropped"
"206572398","6","0","Dropped"
"206572451","1","0","Dropped"
"206572451","5","0","Dropped"
"206572505","2","0","Dropped"
"206572505","6","0","Dropped"
"206572563","1","0","Dropped"
"206572563","5","0","Dropped"
"206572619","1","0","Dropped"
"206572651","7","0","Dropped"
"206572697","1","0","Dropped"
"206572697","1","0","Dropped"
"206572733","10","0","Dropped"
"206572833","1","0","Dropped"
"206572878","1","0","Dropped"
"206572878","4","0","Dropped"
"206573067","1","0","Dropped"
"206573067","2","0","Dropped"
"206573119","1","0","Dropped"
"206573119","1","0","Dropped"
"206573270","1","0","Dropped"
"206573270","2","0","Dropped"
"206573341","1","0","Dropped"
"206573341","1","0","Dropped"
"206573400","1","0","Dropped"
"206573466","2","0","Dropped"
"206573466","1","0","Dropped"
"206573507","1","0","Dropped"
"206573541","11","11","Active"
"206573572","2","0","Dropped"
"206573572","1","0","Dropped"
"206573617","3","0","Dropped"
"206573617","1","0","Dropped"
"206573681","1","0","Dropped"
"206573681","4","0","Dropped"
"206573751","1","0","Dropped"
"206573751","2","0","Dropped"
"206574114","1","0","Dropped"
"206574245","1","0","Dropped"
"206574245","11","11","Active"
"206574300","11","11","Active"
"206574340","8","0","Dropped"
"206574399","11","11","Active"
"206574488","11","4","Active"
"206574642","11","11","Active"
"206574712","1","0","Dropped"
"206574712","2","0","Dropped"
"206644775","1","0","Dropped"
"206644897","1","0","Dropped"
"206645773","1","0","Dropped"
"206645773","11","11","Active"
"206652623","1","0","Dropped"
"206652623","5","0","Dropped"
"206652738","1","0","Dropped"
"206652784","1","0","Dropped"
"206652784","1","0","Dropped"
"206652784","1","0","Dropped"
"206652842","11","11","Active"
"206652868","1","0","Dropped"
"206652868","4","0","Dropped"
"206652937","11","11","Lapsed"
"206652968","11","3","Active"
"206662266","1","0","Dropped"
"206670967","1","0","Dropped"
"206671087","1","0","Dropped"
"206671087","2","0","Dropped"
"206671217","1","0","Dropped"
"206671217","5","0","Dropped"
"206681440","7","0","Dropped"
"206709852","9","0","Dropped"
"206759067","5","0","Dropped"
"206759535","1","0","Dropped"
"206764674","1","0","Dropped"
"206796962","2","0","Dropped"
"206796962","0","0","Dropped"
"206796962","1","0","Dropped"
"206950989","1","0","Dropped"
"206961771","1","0","Dropped"
"206961771","1","0","Dropped"
"206998173","1","0","Dropped"
"207009260","1","0","Dropped"
"207009260","1","0","Dropped"
"207014077","1","0","Dropped"
"207014077","2","0","Dropped"
"207015820","1","0","Dropped"
"207015912","1","0","Dropped"
"207015912","2","0","Dropped"
"207016009","1","0","Dropped"
"207016048","11","4","Active"
"207016367","1","0","Dropped"
"207016647","5","0","Dropped"
"207016726","4","0","Dropped"
"207016932","1","0","Dropped"
"207030473","2","0","Dropped"
"207056139","12","3","Active"
"207061745","5","3","Active"
"207063556","8","0","Dropped"
"207171445","1","0","Dropped"
"207183047","1","0","Dropped"
"207183179","1","0","Dropped"
"207183836","1","0","Dropped"
"207184217","1","0","Dropped"
"207185375","1","0","Dropped"
"207185728","1","0","Dropped"
"207186287","1","0","Dropped"
"207187322","1","0","Dropped"
"207188088","1","0","Dropped"
"207188088","3","0","Dropped"
"207188828","1","0","Dropped"
"207189295","1","0","Dropped"
"207189643","1","0","Dropped"
"207190272","1","0","Dropped"
"207190991","2","0","Dropped"
"207191628","1","0","Dropped"
"207192539","1","0","Dropped"
"207192539","6","0","Dropped"
"207193227","1","0","Dropped"
"207193688","1","0","Dropped"
"207194076","2","0","Dropped"
"207194665","11","4","Active"
"207195559","2","0","Dropped"
"207196602","1","0","Dropped"
"207196872","1","0","Dropped"
"207196922","2","0","Dropped"
"207196989","6","0","Dropped"
"207197033","1","0","Dropped"
"207197248","1","0","Dropped"
"207201434","8","0","Dropped"
"207202873","4","4","Active"
"207272976","1","0","Dropped"
"207273610","1","0","Dropped"
"207273749","1","0","Dropped"
"207275462","1","0","Dropped"
"207275602","1","0","Dropped"
"207275602","1","0","Dropped"
"207282769","1","0","Dropped"
"207282769","4","0","Dropped"
"207282824","4","0","Dropped"
"207283549","1","0","Dropped"
"207283593","1","0","Dropped"
"207283593","1","0","Dropped"
"207283664","1","0","Dropped"
"207284967","1","0","Dropped"
"207285313","1","0","Dropped"
"207301680","7","0","Dropped"
"207301810","10","10","Lapsed"
"207312388","1","0","Dropped"
"207312388","2","0","Dropped"
"207338817","11","9","Active"
"207340340","7","0","Dropped"
"207340514","1","0","Dropped"
"207340594","1","0","Dropped"
"207340594","3","0","Dropped"
"207342267","11","11","Active"
"207343456","1","0","Dropped"
"207343456","1","0","Dropped"
"207344850","1","0","Dropped"
"207344850","11","3","Active"
"207345888","1","0","Dropped"
"207347922","1","0","Dropped"
"207371436","1","0","Dropped"
"207450934","1","0","Dropped"
"207450934","1","0","Dropped"
"207506000","3","0","Dropped"
"207506000","2","0","Dropped"
"207506000","1","0","Dropped"
"207506000","1","0","Dropped"
"207514767","10","0","Dropped"
"207514909","2","0","Dropped"
"207515352","1","0","Dropped"
"207515439","11","11","Active"
"207519599","1","0","Dropped"
"207521011","7","0","Dropped"
"207523639","1","0","Dropped"
"207578021","1","0","Dropped"
"207578429","1","0","Dropped"
"207583343","2","0","Dropped"
"207592278","3","3","Active"
"207594561","1","0","Dropped"
"207595879","11","11","Active"
"207675181","2","0","Dropped"
"207675181","1","0","Dropped"
"207675181","6","0","Dropped"
"207675181","4","0","Dropped"
"207677029","1","0","Dropped"
"207687019","11","11","Active"
"207692363","3","3","Active"
"207700402","11","1","Active"
"207706790","3","0","Dropped"
"207707625","4","0","Dropped"
"207707952","1","0","Dropped"
"207707952","1","0","Dropped"
"207708433","1","0","Dropped"
"207708666","1","0","Dropped"
"207708919","1","0","Dropped"
"207709251","11","11","Active"
"207709402","1","0","Dropped"
"207709489","1","0","Dropped"
"207710175","1","0","Dropped"
"207710235","1","0","Dropped"
"207710679","1","0","Dropped"
"207715655","4","0","Dropped"
"207715655","12","3","Active"
"207716272","2","0","Dropped"
"207716272","1","0","Dropped"
"207758783","1","0","Dropped"
"207819421","1","0","Dropped"
"207825454","1","0","Dropped"
"207844205","11","11","Active"
"207856972","1","0","Dropped"
"208080259","1","0","Dropped"
"208080259","1","0","Dropped"
"208080454","1","0","Dropped"
"208080454","1","0","Dropped"
"208080454","2","0","Dropped"
"208080827","1","0","Dropped"
"208080827","2","0","Dropped"
"208081729","1","0","Dropped"
"208092822","1","0","Dropped"
"208092822","1","0","Dropped"
"208092822","4","0","Dropped"
"208092822","2","0","Dropped"
"208093084","11","1","Lapsed"
"208191451","1","0","Dropped"
"208191451","4","0","Dropped"
"208194602","1","0","Dropped"
"208194602","1","0","Dropped"
"208200393","2","2","Active"
"208231549","1","0","Dropped"
"208231549","3","0","Dropped"
"208231678","1","0","Dropped"
"208231758","8","0","Dropped"
"208231827","1","0","Dropped"
"208231827","2","0","Dropped"
"208231978","1","0","Dropped"
"208231978","3","0","Dropped"
"208270659","1","0","Dropped"
"208273588","11","11","Active"
"208273588","1","0","Dropped"
"208276641","12","12","Active"
"208276992","11","4","Active"
"208279432","1","0","Dropped"
"208279432","2","0","Dropped"
"208294223","7","4","Active"
"208368779","1","1","Active"
"208369500","11","4","Active"
"208369500","1","0","Dropped"
"208381172","1","0","Dropped"
"208625687","1","1","Active"
"208662715","9","9","Active"
"208811185","1","0","Dropped"
"208811185","3","0","Dropped"
"208812075","2","0","Dropped"
"208812075","1","0","Dropped"
"208812457","5","0","Dropped"
"208813868","1","0","Dropped"
"208814517","1","0","Dropped"
"208814994","3","1","Active"
"208814994","1","0","Dropped"
"208814994","7","0","Dropped"
"208815574","5","0","Dropped"
"208817233","1","0","Dropped"
"208817608","1","0","Dropped"
"208863543","1","0","Dropped"
"208863543","1","0","Dropped"
"208865119","1","0","Dropped"
"208865212","1","0","Dropped"
"208865212","1","0","Dropped"
"208887073","1","0","Dropped"
"208948915","5","0","Dropped"
"208951931","1","0","Dropped"
"208956383","1","0","Dropped"
"208981494","12","4","Active"
"209005853","1","0","Dropped"
"209006104","1","0","Dropped"
"209006104","10","1","Lapsed"
"209006203","2","0","Dropped"
"209006203","1","0","Dropped"
"209006307","1","0","Dropped"
"209006417","2","0","Dropped"
"209006417","1","0","Dropped"
"209035074","2","0","Dropped"
"209035074","1","0","Dropped"
"209035074","11","2","Active"
"209044806","1","0","Dropped"
"209044806","4","0","Dropped"
"209084281","1","0","Dropped"
"209084281","11","11","Active"
"209089417","3","0","Dropped"
"209089417","12","3","Active"
"209105745","1","0","Dropped"
"209105745","10","10","Active"
"209222726","1","0","Dropped"
"209226041","1","0","Dropped"
"209229351","12","8","Active"
"209231791","1","0","Dropped"
"209231791","1","0","Dropped"
"209234710","1","0","Dropped"
"209245294","12","5","Active"
"209282543","9","0","Dropped"
"209282588","6","0","Dropped"
"209282782","11","11","Active"
"209282805","6","0","Dropped"
"209282805","1","0","Dropped"
"209282840","1","0","Dropped"
"209282840","2","0","Dropped"
"209282869","1","0","Dropped"
"209282869","1","0","Dropped"
"209282925","1","0","Dropped"
"209284486","2","0","Dropped"
"209290061","1","0","Dropped"
"209294186","0","0","Active"
